"m1est"	"m1se"	"m2est"	"m2se"
-0.156217529666162	0.170225032939707	-0.157203768717877	0.169083466760653
-0.131284868197522	0.177143414201737	-0.128617785484953	0.169043128114662
-0.113105277829292	0.175958253101817	-0.113953367633144	0.168756803216838
0.00846219079981539	0.177368073486305	-7.84397356266683e-06	0.170739232032579
-0.011944934426268	0.178740558112486	-0.0145526261850503	0.170409230818549
-0.108369508179991	0.182338038288389	-0.117340757110361	0.171136803704439
-0.00164342443665808	0.202734904128907	9.27930555273026e-06	0.175764946254275
-0.229445711665464	0.170709350759557	-0.225160094011271	0.16794973462154
-0.107659531087753	0.180023805952202	-0.105836497579243	0.173563386323589
0.128703009768936	0.169160806141717	0.128425656746591	0.168917813156801
-0.360316831326636	0.170501938629277	-0.360153584093427	0.170260164041731
0.109506920788421	0.174468870339264	0.112545416834187	0.16773920985489
0.227198275867792	0.172500789250598	0.226576440858167	0.16845668978337
-0.0879609869687215	0.220078895335042	-0.0771877651445432	0.175213289038816
-0.149026154670921	0.17655313540882	-0.149418725219321	0.172659603957307
-0.174480681344459	0.175463614554493	-0.170468511548173	0.168598711721305
-0.0861704320846806	0.215475814553696	-0.0576876958409065	0.169702012427493
0.117889113873484	0.187933251574946	0.125520019437566	0.167052260474978
0.177419518494715	0.199178434962629	0.150711058548456	0.173348690276609
0.298024417954143	0.202816616089339	0.285089290303023	0.169150442777817
-0.00423293407184866	0.179874689700752	-0.0144215511187772	0.169736443319827
0.0511102421210569	0.174144904334217	0.0589291077022929	0.171427368928196
-0.19016189967016	0.171351491242945	-0.190123812400823	0.170997584943127
0.0179442700182027	0.193032619206515	0.0148198007870479	0.171884563470866
0.0255124707661109	0.170208246629146	0.0287632701630661	0.169458645390637
-0.30415858489427	0.170581185301405	-0.303787934062996	0.170401777621363
-0.192754268338566	0.182014664599614	-0.181572003371098	0.173742188559563
0.0858075435168863	0.189281495114674	0.0850324045925184	0.168339796163185
-0.0467880294867834	0.184527110106873	-0.0418374999491834	0.166972556245395
-0.114319373906906	0.16879744599262	-0.113813498796131	0.168649442988799
0.382246785871344	0.183670569311094	0.37174639113855	0.172878771842774
0.0137002802248496	0.215893062865391	0.0146542330323622	0.170976934325333
-0.149915785535521	0.181536848554217	-0.155988438041982	0.168454114685836
-0.14204547297088	0.192029991251497	-0.141362441168202	0.168174317864457
0.0126932601571852	0.169617325180364	0.0139664406562409	0.16708808130313
-0.0267925684901732	0.206900653321422	-0.0144002605678937	0.169546105987865
0.184828150348601	0.21333570661026	0.169064492100286	0.167938897939666
-0.0527774100210402	0.174923598114838	-0.0570377877014787	0.16880677448256
-0.130659840267107	0.170012921080479	-0.128766644467145	0.169120843159177
-0.0855893229417989	0.169684110729802	-0.0861871837424623	0.169401119323988
-0.111608995185053	0.171895466003182	-0.113733621140904	0.168593612801512
-0.0510209301297983	0.199297026980872	-0.0578513410281575	0.169621210516559
0.0621553282463001	0.179429579891402	0.0695471114882826	0.166784595611721
0.1709538089397	0.193859545729989	0.16923802357573	0.16801169156884
-0.0312433096331834	0.170625888263557	-0.0288208670472714	0.169627942057192
0.0413300828915334	0.214830625372396	0.0292658100533862	0.170859664343544
-0.386031668166638	0.170493451392077	-0.385460085531107	0.169567425691272
0.0898943465820007	0.194039431950254	0.0738545835101342	0.17164881882949
0.169475975194339	0.223549621060777	0.174350685665049	0.17043656988717
0.210216000933115	0.179685374057477	0.208279427697574	0.172431750151102
-0.301420723571164	0.183674328791559	-0.300288485534888	0.165618763075184
-0.0738016694298635	0.182030003417069	-0.0691268711381788	0.166287897347687
-0.158356451440005	0.169572638972454	-0.15792306909405	0.169445797951385
-0.0812897502954162	0.180318734336284	-0.0807765433381794	0.164123628476867
-0.376058077126691	0.171223501903173	-0.379744991150887	0.16831916996734
-0.0742374025364589	0.174109594100207	-0.0747923899024575	0.172646778192506
-0.00242294330352139	0.17321010654917	6.59489062265495e-06	0.167378643930135
-0.179270890523615	0.220381474806447	-0.164169981166121	0.172596940981779
-0.0568874488035667	0.186078823640911	-0.0462177999548303	0.175014677542068
0.048412110790618	0.19109973138321	0.0455498270409462	0.173843532887738
0.141270039794233	0.217989126666958	0.14034716659212	0.176103924985886
0.290828242899068	0.189295264341828	0.286290268817435	0.169486501114745
0.0300315102520189	0.171330010681147	0.0289968229268599	0.170143250425122
0.0161195005174132	0.196378485364047	0.0139025226361381	0.166693954142182
0.0575674370717383	0.177635332023109	0.0712037390143093	0.168705422948292
-0.187127142240193	0.215581972653204	-0.1536227529853	0.167204762542304
-0.0551018332755906	0.183988121685346	-0.0444890929759097	0.17204229789705
0.107830667380614	0.179176465110587	0.1064526073941	0.174027551813458
0.00482591966262252	0.212878786932419	-1.84044238832461e-06	0.17102871861268
-0.250471927883897	0.201532562358359	-0.229229869251454	0.174629838654999
0.0148711242056683	0.169937441532994	0.0144230288695794	0.169768756866657
-0.0939704701353409	0.175822068803997	-0.0919304378174455	0.17463789585597
-0.0950774355558676	0.182970207675206	-0.0940372181208034	0.176439409892454
0.0251644615176722	0.168184139383365	0.0275189281254291	0.165860033206362
-0.0142352795698823	0.174200275194119	-0.0149077215398194	0.172322977625238
0.0863528024659377	0.169938762639873	0.0866688384898711	0.169858082215342
-0.122108574060547	0.164952743393886	-0.121721573272875	0.164528607927366
0.453611699661777	0.197691526366582	0.442061145553155	0.16704963354188
-0.0691103910681797	0.217722123026066	-0.060271580714901	0.173231064123487
0.0167505037185948	0.17979313740246	0.0137669997373283	0.165962500409434
-0.116741776743614	0.171939324071205	-0.114125311279947	0.168858154864197
-0.206181149500689	0.20544548772071	-0.205749055105387	0.171417017134418
-0.158427411396887	0.204536991075603	-0.136730401174099	0.17399849695531
-0.191185954176286	0.172397108033681	-0.197469303710661	0.168074281772462
0.134792930974555	0.172906465991629	0.133097632176918	0.171803315358073
-0.0132205006395736	0.177436480196856	-8.7706635667601e-06	0.172252259223681
0.034766888690232	0.177675595103955	0.0439600009641506	0.17098487849942
-0.151429525382607	0.173401897869117	-0.150270127787443	0.17311827627049
0.207694293616206	0.167828828006388	0.206409556036328	0.166067132574148
0.176384059367482	0.200076928038786	0.144576385816187	0.169990713527002
0.106907180384606	0.174990172587691	0.106278627154195	0.173890680876724
-0.370622977406457	0.1715371257963	-0.373755957300111	0.170126345072618
0.1150357033306	0.169771566946109	0.115280105913582	0.169699758161841
0.116882231632006	0.172272645336474	0.117262189052427	0.171067767245464
-0.0636699974913248	0.1770768333176	-0.0671646429408627	0.163922438194685
-0.0300800218296275	0.168954948206192	-0.0284253239589505	0.168513815001876
-0.412474233373393	0.175280801613972	-0.419004566353089	0.173651296562383
0.0408377926201733	0.171330706563068	0.0427364838925466	0.168694468311256
-0.0408934219606598	0.168397814627142	-0.0412522149233372	0.165828183340088
0.124988785946006	0.195362772981756	0.107205762693263	0.174584134136424
0.0434096997625521	0.185719421871431	0.0148159691558243	0.171927367811599
-0.264923720505261	0.176524089381027	-0.264358304891676	0.17618528238824
-0.307205069895056	0.196310137860909	-0.307994286762492	0.171534154153125
0.0292986448451623	0.188717321442211	0.0287578602289463	0.169452452702553
-0.0847909939753395	0.171051967850032	-0.0821029718968349	0.165449361724108
-0.160839059493167	0.177642459845759	-0.162224741638579	0.171631831449739
-0.0288266049889335	0.185587022221728	-0.0279600482884851	0.167175944869705
-0.171751896638597	0.1751369607508	-0.176038210812564	0.171224820608252
-0.0794635189032678	0.179330546828739	-0.0873788428141535	0.170516957830852
0.171507894894622	0.170706623853882	0.173687917051286	0.170142543660928
0.0989802275461614	0.175889130893224	0.0996252093028614	0.168660729495787
0.191267669759109	0.171135869876056	0.189227197456487	0.170625873899453
-0.0645004698464589	0.186728810188081	-0.0874552846713085	0.170608619387945
0.0265562224816979	0.17488644887354	0.0303545622320277	0.173810696179243
-0.0206860673931697	0.170612848783755	-0.0142321017440267	0.168592984076275
0.142206467547731	0.185785029349455	0.143780596934154	0.169548744939708
0.0133368705546354	0.163540836111395	0.0133335388857457	0.163308779851246
-0.124632492522126	0.204668954153069	-0.112573841031439	0.167765447625288
-0.0407118635789979	0.210335256867662	-0.0425359705787526	0.168309573483853
0.146246347988343	0.177316519454797	0.139561174097988	0.175661154846622
0.178665387026836	0.198087402415095	0.198779345637822	0.168627621949818
-0.269248522472529	0.19045816462487	-0.264973965983356	0.167300205197935
-0.146584382844996	0.171898170990365	-0.147358237890536	0.171540365004354
0.0135132520667983	0.165830414597779	0.0136926990750822	0.165472436844697
0.0875317827316346	0.179160323067298	0.090745375355138	0.173570033162029
-0.151193884812196	0.16996789200042	-0.1535692028049	0.167170367671531
-0.286292030448417	0.180366993898395	-0.287149838897735	0.173923003549789
0.0470061516140238	0.174978807853089	0.0459424462660273	0.174540941574097
0.0302365189699908	0.193180711937511	0.0423029491361064	0.167871025391042
0.164975604922678	0.192175332050465	0.167085829319205	0.166964472780225
0.0238588293299097	0.184926905485949	0.0300835223356635	0.17310172159234
-0.00482291008075145	0.196046719330723	6.26628374338703e-06	0.168721112710797
0.0121918810120172	0.1710475720177	0.0145091397863733	0.170213042249244
-0.372520341979941	0.170015456553389	-0.371357416834525	0.169590532613354
-0.305985616703385	0.189231577045386	-0.273185365049179	0.174242272188908
-0.0663408852363959	0.188151951469767	-0.0697587419043272	0.167026743780484
0.0257936627535005	0.170687212927945	0.0279231578720176	0.167100417649063
0.196843119681299	0.196786700968868	0.189289657319408	0.170639614437826
-0.178415435628247	0.174552523209201	-0.169947789658024	0.168357573497208
0.255093971835621	0.192006367873854	0.231182092154476	0.170094467037187
-0.155309643312408	0.168267958542457	-0.154256343923474	0.167535970475237
0.05477752123324	0.214794997597822	0.0567025353492424	0.168306429455074
-0.0338148975250507	0.17501691966497	-0.0419757331950259	0.167274432170697
0.0780601183716768	0.179369825865442	0.0725051209986346	0.170155949556533
0.0991854541726913	0.168879144612235	0.0995857112878498	0.168636541506908
-0.131681959622509	0.20245548538367	-0.128118625441194	0.168716211647653
-0.0446178036220255	0.200438532729872	-0.0586516687790357	0.171051004992287
-0.0676956857283331	0.166950207685412	-0.0683030046757728	0.165301598172096
-0.0700107449945817	0.191853561197463	-0.0614787138854348	0.174828341047088
0.152368947966149	0.18595101089683	0.135826221198649	0.173439525377981
-0.335424657875924	0.192633512005366	-0.327981455181362	0.172933816910986
-0.0144359430977974	0.174430115106356	-0.0141708262611827	0.168281402887453
0.351160051660266	0.181161121516208	0.331864308778934	0.166764553561667
0.19593979887007	0.174527961254618	0.195988387629619	0.173505276559914
-0.0247118161083572	0.192787999776582	-0.0280729988565124	0.167507230865818
-0.110987771562461	0.167972971254654	-0.112356235725033	0.167600949592161
-0.0457887491885098	0.171991043937045	-0.0443248011939257	0.171659702492689
-0.0711167845786798	0.179555600390415	-0.0689859411718774	0.166113128545755
-0.0330515190257666	0.203064726529576	-0.0287179779355232	0.169397889305295
0.266441817213663	0.214434921035398	0.262752245959045	0.180582093604137
-0.287256947867493	0.184658283510279	-0.296110887465206	0.172276858741466
0.0853537818323599	0.173106235140282	0.086119297468072	0.169344018250632
0.36236617327932	0.18306773807566	0.361941726325427	0.170661857405258
0.230672387333952	0.212526220519668	0.205714655279073	0.171406161839709
-0.063433071463599	0.171458793372353	-0.0703016080470524	0.167637287134794
-0.212048322666822	0.173800924537378	-0.210220144635047	0.17319013565031
-0.401559224697001	0.178201668667523	-0.413984623546634	0.172604478798334
-0.00744780232266569	0.181489453747134	-6.70530696716167e-07	0.172544007194166
0.0436011301021492	0.18500192050801	0.0448569135957218	0.172609023779729
-0.330749596793434	0.175592994236955	-0.321519853270614	0.167629399313398
0.301794254839353	0.173956704818067	0.301788667520469	0.173828941770395
-0.202854404348542	0.186709993898108	-0.204637712069207	0.170989272090622
0.245366210229561	0.173473403110272	0.245187084459451	0.16998029014845
0.0299007534255294	0.18122016576998	0.0430774505325865	0.169344149375796
-0.0954184560791396	0.181966300210198	-0.0981176168742922	0.16743404768571
0.16639697806645	0.185006680132549	0.18497490423804	0.17526533866325
0.202547033113235	0.172335736236606	0.205885821386484	0.171501910081789
0.327358611601368	0.180085899962306	0.329548787756159	0.177189789374856
0.065112411658416	0.218254511286353	0.0733179695226107	0.171063362140414
0.166576377573232	0.202542543098797	0.172007338916703	0.169350468619619
0.0479481146728341	0.18332953147672	0.0414834998248719	0.16628784612907
-0.0889701296329982	0.181684306709104	-0.0870863733779117	0.170243447058979
0.100420165592665	0.218876097251548	0.0991335546209985	0.16826168579187
-0.0689562314610396	0.175267977505166	-0.0715475594868086	0.169080391402008
-0.142856469553495	0.173252285690506	-0.145862620083545	0.170718937235647
0.0977913129217519	0.168003186618261	0.0979316159723624	0.1672811462075
0.213317102061919	0.169031182945394	0.213271906018066	0.168766085646414
-0.357944421093265	0.173472711825439	-0.351328792183346	0.171547439440483
0.0569831917099576	0.190357979379757	0.0557061181437979	0.166860951899979
0.123489224330827	0.191227284072332	0.104103239569116	0.172210751281133
-0.369202378945534	0.170160026353965	-0.371583948696396	0.169645866649531
0.0480909604161028	0.19240808767178	0.0412095344999239	0.165759072343592
-0.0142515898345634	0.177061145749377	-0.014200635107766	0.168441133652693
-0.197675253061136	0.179830439753176	-0.198347543611228	0.16842744823328
0.0245082331844583	0.176329598993672	0.0278369208567135	0.166820935592579
0.108371395182372	0.214087115929339	0.142764868133966	0.168990798609864
-0.014945725879315	0.174379466157382	-0.0150918323102043	0.17333148538811
-0.0573940080901953	0.166765321462411	-0.0547271874694812	0.16544325569096
-0.131712343290917	0.173961154909424	-0.134170937780643	0.172464915478199
0.308235379868859	0.168981221835885	0.309196943037249	0.168035040262104
0.287903119086622	0.172884899936754	0.289310357389808	0.170360650925659
0.105365113397585	0.200491227753597	0.103413404539872	0.17168308620365
-0.198481718230237	0.209798344731364	-0.178397443186001	0.172320109264959
-0.0993847612460648	0.169743345640761	-0.0989384710484972	0.168106483926401
-0.0837280667286419	0.176692744991946	-0.0987435087165703	0.167963762574269
0.0111252535748293	0.172107476385156	0.0140329812845937	0.16752438319091
0.0426499179624567	0.166957315207292	0.0414491304743864	0.166224251525864
-0.181181224678324	0.190602677479466	-0.179055115541569	0.172584352219808
-0.416812831959918	0.203838525283889	-0.416873050848666	0.173167000241427
0.222461484189382	0.197271359477257	0.185176423381372	0.168862784480944
0.0530704395937167	0.172969645150649	0.0431510837520361	0.169517581170554
-0.0597608319797367	0.175257291116423	-0.0613650476983068	0.17469532694942
0.231665932266731	0.180977099342715	0.224878045269524	0.167850201198019
-0.0118816089060175	0.184787798446943	-0.0138780727026689	0.166546134824276
-0.0496762979128676	0.173855924853921	-0.0588947817906951	0.171378386060013
0.0197505675413415	0.175430574439001	0.0140833851587266	0.167869640686586
0.013725618866929	0.168985235029047	0.013938756688365	0.166947279221494
-0.053694585855345	0.195216833502167	-0.0730950707316454	0.170805190513833
0.0152369530955446	0.191345341655333	0.0139610675714883	0.167022294363011
0.1639372278248	0.188620841980775	0.162317558079223	0.171676136929996
-0.000469968413400489	0.172539196254376	-1.48788437718358e-06	0.170880843384338
0.128875008680145	0.174721647722736	0.135337443254126	0.173174073889054
-0.0585356106707997	0.171347721469305	-0.0588036637344	0.171254085643711
0.0471596430268088	0.197555944581293	0.0556233160201959	0.16675298787114
-0.0538080765051296	0.207681387823117	-0.0577396320175529	0.169784751432216
-0.142796741232334	0.170364047813148	-0.139251280075206	0.166966334776178
-0.147611256995966	0.202384569664759	-0.150114497626547	0.173026829749054
-0.0957733695504024	0.212026411756111	-0.0889565451460554	0.171973482876382
0.104440091014681	0.175939167528556	0.112070224640472	0.167389584858262
0.132141677759055	0.1876402071566	0.13284969724543	0.171661966066829
-0.225082769816473	0.217105553436311	-0.215695661330214	0.169679377443888
-0.134014571834068	0.171544940970493	-0.1314610746517	0.170813229799674
-0.175236160550826	0.178931622082144	-0.173930712493594	0.170240161786091
-0.0932566739185322	0.216041397261904	-0.0909425332619119	0.173736848227065
-0.0940944982429407	0.165691727102594	-0.0954276375363813	0.165159699631262
-0.133127956720921	0.212446445338057	-0.123623483015103	0.165800483899192
0.0533841533944367	0.176105172895017	0.0577661933588366	0.169825111544479
0.028782658488624	0.19514220832965	0.0287946731615732	0.169580726213716
-0.0716079850983373	0.171359592708114	-0.0716504325432155	0.169185785201395
-0.0368090884388599	0.189436182554737	-0.0423917635240678	0.168049343525629
-0.180134152353352	0.178267196314251	-0.184955132240243	0.175253673293284
-0.0874576516756009	0.169387573097657	-0.0856867373296752	0.16893481623305
0.264306485991892	0.181638465966895	0.263373647306795	0.171215822978056
-0.0175434673873967	0.188654298885058	-0.01441999383038	0.169699527175814
0.243483741268731	0.185613579770681	0.228652598533045	0.16919552350863
0.388579636516045	0.188306725615875	0.383086722292276	0.169084227897141
-0.258089824684862	0.171037523077769	-0.260727773765085	0.170364877030313
0.0411456564428941	0.184040082305589	0.0408981851918121	0.165108365798174
-0.114638661279766	0.169147947998433	-0.113042467347346	0.168096808750202
-0.214800856506864	0.18898477410254	-0.217656664865964	0.170436480522451
-0.389318495663931	0.234995387899351	-0.372736627044691	0.16990734655124
0.169914847790332	0.186345562992968	0.166776182256623	0.166809587121237
0.16858321014438	0.180869273841367	0.180429093200143	0.173213968742059
-0.29445185216657	0.171362577078711	-0.291354643202065	0.166926759981342
0.174579841887172	0.175670130403467	0.185184522054968	0.168866081487739
-0.162601331484825	0.171618719063886	-0.161621269599495	0.171324781869689
-0.0342330304789515	0.195072421846939	-0.0306083012981698	0.174506237283518
-0.131357582137947	0.170970875615683	-0.131275323219566	0.170696284352712
-0.133519573011706	0.171608023417274	-0.132007965182417	0.171141325996914
-0.169988111455843	0.172690890255178	-0.168341999604354	0.167590086268253
-0.023712891932214	0.173148218440414	-0.0143897902471848	0.169527614798999
0.0699815764500256	0.1889180505437	0.0739370080313036	0.171727350216857
0.133860646525089	0.169951351660803	0.137503934002628	0.165904934659496
0.327642800716522	0.174609727885958	0.332130307346109	0.166853541063422
0.0295826565180142	0.172252581762562	0.0296365217671691	0.17188075901269
0.262330977332708	0.253398528772522	0.255110071273094	0.173231525964082
-0.123666036358739	0.172395802771948	-0.126261111782744	0.167530625143454
-0.074213917237259	0.174652056994917	-0.0742297470239894	0.17205336988891
-0.0442493048092099	0.177463949636334	-0.045276494308551	0.173329026388692
-0.103309235569975	0.191957609607059	-0.102830436941447	0.171234894765709
-0.174651540416006	0.173147093960611	-0.173138074990725	0.169873026956617
0.140888372761446	0.176424888303434	0.144980173980038	0.170213987203827
-0.0652805890016961	0.178577341127292	-0.0572332947590985	0.169041573934812
0.268805021168647	0.179552604899881	0.249411424577326	0.171399089832149
0.0808450304705752	0.182607985669757	0.0707108792056092	0.168132698924826
-0.261770971948497	0.184355095460015	-0.259182833896023	0.169907326229676
-0.230661501073556	0.191650275699927	-0.226534032284259	0.168432397291466
-0.386625458954952	0.182182953049743	-0.385378132573642	0.16958865033214
0.230674676176627	0.168234123328982	0.230699992787421	0.164963282798837
-0.0248616497482518	0.17199268959728	-0.0292003916764079	0.170709941697115
-0.192504631469278	0.206981721362222	-0.191586903301543	0.17160584642417
-0.352446682199727	0.170392571445741	-0.352563669947142	0.168476637819909
0.407449102509784	0.204434270787608	0.415652970980142	0.172928334452173
-0.0338307336852651	0.176496504653841	-0.0300197835683443	0.172917033657684
0.111183236287134	0.169608638732171	0.113811329500269	0.168655897629581
0.0816987876332878	0.187535239649441	0.05904566034612	0.17160133458601
0.0855009023161568	0.185786903962257	0.0761077563317483	0.174059137358568
-0.0547375777744922	0.165575419936806	-0.0547884223447519	0.165499571628059
-0.210473494924565	0.171666363646676	-0.214292942507062	0.169162158327455
-0.185271252523795	0.177300130403657	-0.176960572102603	0.17164351909701
-0.0178226934649324	0.18699848225365	-0.0294257041462598	0.171297706137627
0.0429307521813382	0.169566044654811	0.0431442094053732	0.169476825048325
-0.0780731628059374	0.183991501590953	-0.0782555060775376	0.176320950699331
-0.0900332049598486	0.17674569586052	-0.0863749683502155	0.169575384401082
-0.305354638931716	0.192326406589833	-0.301307084642569	0.169722932217355
0.0855064638382237	0.169250450278776	0.0845076475880751	0.167822604645634
0.224456682650437	0.173041623310865	0.221884173460484	0.171978600837131
0.25258471330802	0.192541362241154	0.280975674768844	0.172129102938711
-0.158213527734305	0.172055766589991	-0.158752334254945	0.169857337848582
-0.272924509031023	0.185269734900582	-0.271085874058337	0.173561379497355
-0.0545176893096654	0.178375864879577	-0.0549637235393182	0.165782192186724
0.200176449006656	0.175522680388653	0.199793219975469	0.169038355557231
-0.138314408152632	0.169655554009559	-0.141738090610248	0.168384041324233
-0.0146536024191395	0.168625843628165	-0.0142119261010794	0.16849784418374
0.0849364899827244	0.246517292161989	0.0607378660947613	0.173873185445666
0.0583839550320956	0.170196813940714	0.0578737804014094	0.169964007013786
0.0700527656889895	0.170578057414161	0.0707752946728291	0.168204004882128
0.0221186713848765	0.205511411237886	-5.17263438397087e-06	0.173114544928445
0.0583221403286149	0.170399237251574	0.0565702061216312	0.168098618506425
-0.0155439132515408	0.176575795010056	-0.0147515828710869	0.171487537780663
0.180705709484286	0.198420755622986	0.176661612398365	0.171504839383192
0.223545201148236	0.174639649129087	0.22897626615661	0.169317779790015
0.132498534770296	0.175086588398889	0.13093755642136	0.170493995288421
-0.186644326055082	0.174565245273172	-0.184798428593594	0.168679324312656
-0.0287727023528737	0.193367713840978	-0.0296079832098384	0.171806368314832
0.00977052689272734	0.184278186751898	0.0140290145138346	0.166776814791593
-0.266925918137742	0.176504455113277	-0.275024621067777	0.174779397497107
0.0576113236159141	0.169635507112341	0.0576320114386089	0.169630422576723
-0.0459023443624006	0.181678165751378	-0.0298827134255941	0.172552868545311
0.217289143467793	0.175519033845532	0.205915399795567	0.171495091345086
-0.062642416119362	0.179952419651798	-0.0583287237107669	0.17057401359567
-0.264929770832875	0.194586310923926	-0.285239556492675	0.169196292466726
0.046052720241743	0.178409485705055	0.0462540496095749	0.175093688468698
-0.00126558751612741	0.175066171643275	4.84773398071733e-06	0.16907348384472
0.194991565299738	0.167105034659688	0.195083468294913	0.167081059561211
-0.0364036515835401	0.173448573885797	-0.02849937780455	0.168731874127319
-0.0442569379621615	0.172008528114276	-0.0444363659576313	0.171870745729513
-0.0738502880506319	0.182110908715583	-0.0685557922596117	0.165606086715374
-0.168779467175703	0.168533082408117	-0.167677519251129	0.167265083702493
-0.263118000506551	0.172668174257298	-0.26096407095377	0.170442146869505
-0.384800611472925	0.177280147520649	-0.382860160612475	0.175323726466338
0.234193974872424	0.18897444409452	0.243752030724527	0.174432802405204
0.0457920546572378	0.183357361933963	0.0284180910413205	0.168504326508018
-0.27608937865742	0.170585082551766	-0.272455666257668	0.169579646171346
0.155395454253612	0.1770578106802	0.152591317690535	0.174357847310146
